"creation_date","status","completion_date","service_request_number","type_of_service_request","license_plate","vehicle_make_model","vehicle_color","current_activity","most_recent_action","how_many_days_has_the_vehicle_been_reported_as_parked_","street_address","zip_code","x_coordinate","y_coordinate","ward","police_district","community_area","ssa","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"2018-02-27T00:00:00.000","Completed","2018-03-22T00:00:00.000","18-00773019","Abandoned Vehicle Complaint","UNKNOWN","U-Haul Co, Division Parkhurst Manufacturing Co.","White","Place 7 Day Sticker","Vehicle was moved from original address requested","7","8605 S MARSHFIELD AVE","60620","1166840.76718126","1847647.85220429","21","6","71","69","41.73739554425805","-87.6641765899412","POINT (41.73739554425805 -87.6641765899412)",,,,
"2014-02-28T00:00:00.000","Completed","2014-03-05T00:00:00.000","14-00290957","Abandoned Vehicle Complaint","N564235","Nissan","Black","FVI - Outcome","Vehicle was moved from original address requested","120","8801 S MARSHFIELD AVE","60620",,,"21","22","71","69","41.73386489558984","-87.66407830964869","POINT (41.73386489558984 -87.66407830964869)",,,,
"2018-02-14T00:00:00.000","Completed","2018-03-23T00:00:00.000","18-00654803","Abandoned Vehicle Complaint","AP44801","Pontiac","Brown","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","30","9144 S JUSTINE ST","60620","1167609.0876018","1844087.46001974","21","22","73","69","41.727188624546756","-87.66174557679395","POINT (41.727188624546756 -87.66174557679395)",,,,
"2011-04-08T00:00:00.000","Completed","2011-04-15T00:00:00.000","11-00698463","Abandoned Vehicle Complaint",,"Ford","Green","FVI - Outcome","Vehicle was moved from original address requested","30","8121 S ASHLAND AVE","60620",,,"21","6","71","69","41.74606079637996","-87.66318252276832","POINT (41.74606079637996 -87.66318252276832)",,,,
"2011-07-06T00:00:00.000","Completed","2011-07-22T00:00:00.000","11-03309266","Abandoned Vehicle Complaint","4AGD520","Cadillac","Blue","FVI - Outcome","Need Vehicle Tow Report","50","8917 S MARSHFIELD AVE","60620",,,"21","22","73","69","41.73143627277939","-87.66400693510768","POINT (41.73143627277939 -87.66400693510768)",,,,
"2016-03-22T00:00:00.000","Completed - Dup","2016-03-22T00:00:00.000","16-01922802","Abandoned Vehicle Complaint","Z1128","Mercury","White",,,"90","1537 W 82ND ST","60620","1167405.96807928","1850351.31493114","21","6","71","69","41.74480021113309","-87.66231297992665","POINT (41.74480021113309 -87.66231297992665)",,,,
"2018-02-22T00:00:00.000","Completed - Dup","2018-02-22T00:00:00.000","18-00726572","Abandoned Vehicle Complaint","AP44801","Pontiac","Brown","FVI - Outcome","Create Work Order","30","9136 S JUSTINE ST","60620","1167607.6876018","1844141.46001974","21","22","73","69","41.72741617986054","-87.66175032122186","POINT (41.72741617986054 -87.66175032122186)",,,,
"2011-06-27T00:00:00.000","Completed","2011-07-08T00:00:00.000","11-03256475","Abandoned Vehicle Complaint","18524X","Chevrolet","Blue","FVI - Outcome","Vehicle was moved from original address requested","30","8623 S ASHLAND AVE","60620",,,"21","6","71","69","41.736901493040264","-87.66294485180939","POINT (41.736901493040264 -87.66294485180939)",,,,
"2011-05-26T00:00:00.000","Completed - Dup","2011-06-09T00:00:00.000","11-02175675","Abandoned Vehicle Complaint","K981976","Chevrolet","Gold","FVI - Outcome","Vehicle was moved from original address requested","14","8108 S JUSTINE ST","60620",,,"21","6","71","69","41.74641367070951","-87.66227015879866","POINT (41.74641367070951 -87.66227015879866)",,,,
"2019-07-26T00:00:00.000","Completed","2019-08-19T00:00:00.000","19-00097336","Abandoned Vehicle Complaint","ZU33932","Nissan","Gray","Initial Inspection","Proceed with Tow Case","60","8359 S MARSHFIELD AVE","60620","1166797.01448714","1849274.40927174","21","6","71","69","41.74132712301168","-87.66427742856928","POINT (41.74132712301168 -87.66427742856928)",,,,
"2015-05-21T00:00:00.000","Completed","2015-06-12T00:00:00.000","15-02149829","Abandoned Vehicle Complaint","E699579","Chrysler","Black","FVI - Outcome","Need Vehicle Tow Report","21","8208 S JUSTINE ST","60620","1167432.16807928","1850298.31493114","21","6","71","69","41.744593690314396","-87.6622262927395","POINT (41.744593690314396 -87.6622262927395)",,,,
"2019-10-08T00:00:00.000","Completed","2019-10-25T00:00:00.000","19-00130807","Abandoned Vehicle Complaint","S826202","Nissan","White","Initial Inspection","Proceed with Tow Case",,"8643 S MARSHFIELD AVE","60620","1166847.86718126","1847392.85220429","21","6","71","69","41.73632001988511","-87.664147459144","POINT (41.73632001988511 -87.664147459144)",,,,
"2015-08-03T00:00:00.000","Completed","2015-08-19T00:00:00.000","15-03814513","Abandoned Vehicle Complaint","E862050","(Unlisted Make)","Multi-Color","FVI - Outcome","Vehicle was moved from original address requested","25","1619 W 80TH ST","60620",,,"21","6","71","69","41.74841223706056","-87.6642056085859","POINT (41.74841223706056 -87.6642056085859)",,,,
"2002-12-08T00:00:00.000","Completed - Dup","2017-01-11T00:00:00.000","02-01984268","Abandoned Vehicle Complaint",,"Chrysler","Blue","FVI - Outcome","Create Work Order",,"8720 S ASHLAND",,"1167193.42148363","1846891.53327987","21","22","71","69","41.73511231339348","-87.66319455689805","POINT (41.73511231339348 -87.66319455689805)",,,,
"2018-05-21T00:00:00.000","Completed","2018-07-10T00:00:00.000","18-01582724","Abandoned Vehicle Complaint","872ZAK","Volkswagen","Gray","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","90","1549 W 90TH ST","60620","1167496.40387444","1845041.105913","21","22","73","69","41.7302312767382","-87.6624815559417","POINT (41.7302312767382 -87.6624815559417)",,,,
"2019-09-08T00:00:00.000","Completed","2019-09-23T00:00:00.000","19-00113650","Abandoned Vehicle Complaint","DYW3121,MI","Dodge","Black","Initial Inspection","Vehicle was moved from original address requested","7","9758 S BEVERLY AVE","60643","1167831.2681694","1840026.04837429","21","22","73","69","41.71608600183296","-87.66082809384962","POINT (41.71608600183296 -87.66082809384962)",,,,
"2016-08-25T00:00:00.000","Completed","2016-10-03T00:00:00.000","16-06033789","Abandoned Vehicle Complaint",,,,"FVI - Outcome","Vehicle was moved from original address requested",,"8039 S MARSHFIELD AVE","60620","1166740.44553135","1851398.67467406","21","6","71","69","41.74735552186185","-87.66442853494513","POINT (41.74735552186185 -87.66442853494513)",,,,
"2018-02-14T00:00:00.000","Completed","2018-03-12T00:00:00.000","18-00653974","Abandoned Vehicle Complaint","UNKNOWN","Dodge","Blue","FVI - Outcome","Vehicle was moved from original address requested","14","9101 S MARSHFIELD AVE","60620","1166938.09763268","1844340.09367083","21","22","73","69","41.72835651573694","-87.66391441718119","POINT (41.72835651573694 -87.66391441718119)",,,,
"2018-03-28T00:00:00.000","Completed","2018-05-03T00:00:00.000","18-01056652","Abandoned Vehicle Complaint","AP55255","Legacy Unknown","Tan","FVI - Outcome","Vehicle was moved from original address requested","20","9200 S JUSTINE ST","60620","1167618.54947348","1843716.42371608","21","22","73","69","41.72660729771789","-87.66173277281634","POINT (41.72660729771789 -87.66173277281634)",,,,
"2019-08-15T00:00:00.000","Completed - Dup","2019-08-21T00:00:00.000","19-00104920","Abandoned Vehicle Complaint","S826202","Nissan","White",,,"30","8643 S MARSHFIELD AVE","60620","1166847.86718126","1847392.85220429","21","6","71","69","41.73632001988511","-87.664147459144","POINT (41.73632001988511 -87.664147459144)",,,,
"2019-11-07T00:00:00.000","Completed","2019-12-09T00:00:00.000","19-00148452","Abandoned Vehicle Complaint","957U866","Hyundai","Gray","Initial Inspection","Proceed with Tow Case","33","8952 S JUSTINE","60620","1167571.20387444","1845347.605913","21","22","73","69","41.73059861560615","-87.66184472292562","POINT (41.73059861560615 -87.66184472292562)",,,,
"2016-09-10T00:00:00.000","Completed - Dup","2016-09-12T00:00:00.000","16-06410989","Abandoned Vehicle Complaint","N757354","Jeep/Cherokee","Black","FVI - Outcome","Create Work Order","30","8631 S MARSHFIELD AVE","60620","1166845.66718126","1847473.35220429","21","6","71","69","41.73665966521062","-87.66415664739907","POINT (41.73665966521062 -87.66415664739907)",,,,
"2020-05-13T00:00:00.000","Completed","2020-06-10T00:00:00.000","20-00037035","Abandoned Vehicle Complaint","XXXXXX","Acura","White",,,"120","1619 W 80TH ST","60620","1166861.54553135","1851662.27467406","21","6","71","69","41.74841223706056","-87.6642056085859","POINT (41.74841223706056 -87.6642056085859)",,,,
"2014-02-15T00:00:00.000","Completed","2014-02-18T00:00:00.000","14-00215015","Abandoned Vehicle Complaint","UNKNOWN","Chevrolet","Gray","FVI - Outcome","Vehicle was moved from original address requested","60","9100 S ASHLAND AVE","60620",,,"21","22","73","69","41.72838921397678","-87.66299565274393","POINT (41.72838921397678 -87.66299565274393)",,,,
"2015-02-04T00:00:00.000","Completed","2015-02-23T00:00:00.000","15-00209873","Abandoned Vehicle Complaint","1280199","Ford","Blue","FVI - Outcome","Need Vehicle Tow Report","10","1536 W 93RD ST","60620",,,"21","22","73","69","41.724980504426185","-87.66179341776642","POINT (41.724980504426185 -87.66179341776642)",,,,
"2012-05-03T00:00:00.000","Completed","2012-05-10T00:00:00.000","12-00854904","Abandoned Vehicle Complaint","N953666","Dodge","Turquoise","FVI - Outcome","Return to Owner - Vehicle","20","8158 S JUSTINE ST","60620",,,"21","6","71","69","41.74500379977856","-87.66223429385448","POINT (41.74500379977856 -87.66223429385448)",,,,
"2016-03-22T00:00:00.000","Completed - Dup","2016-03-22T00:00:00.000","16-01922809","Abandoned Vehicle Complaint","Z401128","Mercury","White","FVI - Outcome","Create Work Order","90","1537 W 82ND ST","60620","1167405.96807928","1850351.31493114","21","6","71","69","41.74480021113309","-87.66231297992665","POINT (41.74480021113309 -87.66231297992665)",,,,
"2014-10-04T00:00:00.000","Completed","2014-10-17T00:00:00.000","14-01697085","Abandoned Vehicle Complaint","N662975","Pontiac","Red","FVI - Outcome","Need Vehicle Tow Report","7","9758 S BEVERLY AVE","60643",,,"21","22","73","69","41.71608600183296","-87.66082809384962","POINT (41.71608600183296 -87.66082809384962)",,,,
"2016-04-13T00:00:00.000","Completed","2016-06-01T00:00:00.000","16-02469500","Abandoned Vehicle Complaint","E616421","Chevrolet","Yellow","FVI - Outcome","Vehicle was moved from original address requested","7","8719 S MARSHFIELD AVE","60620","1166862.01898662","1846889.81290295","21","22","71","69","41.735159081533205","-87.66411563454523","POINT (41.735159081533205 -87.66411563454523)",,,,
"2019-11-05T00:00:00.000","Completed","2019-11-14T00:00:00.000","19-00146586","Abandoned Vehicle Complaint","TEMP PLATE- CANT SEE NUMBERS","Honda","Silver","Initial Inspection","Vehicle was moved from original address requested",,"8954 S JUSTINE ST","60620","1167571.60387444","1845334.805913","21","22","73","69","41.73054409369393","-87.66184309928664","POINT (41.73054409369393 -87.66184309928664)",,,,
"2015-07-13T00:00:00.000","Completed - Dup","2015-07-13T00:00:00.000","15-03372798","Abandoned Vehicle Complaint","85383V","Ford","White","FVI - Outcome","Create Work Order","21","8840 S ASHLAND AVE","60620","1167222.0925087","1845915.1405992","21","22","71","69","41.73277377082093","-87.66312601418623","POINT (41.73277377082093 -87.66312601418623)",,,,
"2015-07-29T00:00:00.000","Completed - Dup","2015-08-17T00:00:00.000","15-03705735","Abandoned Vehicle Complaint","E800346","Dodge","White","FVI - Outcome","Need Vehicle Tow Report","120","8230 S ASHLAND AVE","60620",,,"21","6","71","69","41.7439546836648","-87.66342343664599","POINT (41.7439546836648 -87.66342343664599)",,,,
"2020-05-14T00:00:00.000","Completed - Dup","2020-05-18T00:00:00.000","20-00037212","Abandoned Vehicle Complaint","NONE","Acura","White",,,"120","1619 W 80TH ST","60620","1166861.54553135","1851662.27467406","21","6","71","69","41.74841223706056","-87.6642056085859","POINT (41.74841223706056 -87.6642056085859)",,,,
"2016-09-15T00:00:00.000","Completed","2016-11-07T00:00:00.000","16-06551384","Abandoned Vehicle Complaint","NO PLATES","Dodge","Burgundy","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","35","8446 S JUSTINE ST","60620","1167585.85142108","1848719.16998477","21","6","71","69","41.73988353566212","-87.66169733465574","POINT (41.73988353566212 -87.66169733465574)",,,,
"2019-09-15T00:00:00.000","Completed","2019-11-20T00:00:00.000","19-00116296","Abandoned Vehicle Complaint","BC53090","Acura","Black","Initial Inspection","Proceed with Tow Case","30","8930 S JUSTINE ST","60620","1167566.98179823","1845488.44010383","21","22","73","69","41.731192206395235","-87.66186060131616","POINT (41.731192206395235 -87.66186060131616)",,,,
"2011-05-04T00:00:00.000","Completed - Dup","2011-05-26T00:00:00.000","11-01399013","Abandoned Vehicle Complaint","H688865","Cadillac","Gray","FVI - Outcome","Create Work Order","30","8154 S JUSTINE ST","60620","1167422.86807928","1850653.21493114","21","6","71","69","41.7451152835125","-87.66223679501793","POINT (41.7451152835125 -87.66223679501793)",,,,
"2016-09-07T00:00:00.000","Completed","2016-10-21T00:00:00.000","16-06346749","Abandoned Vehicle Complaint","N757354","Jeep - Year Greater 1988","Black","FVI - Outcome","Vehicle was moved from original address requested","21","8631 S MARSHFIELD AVE","60620","1166845.66718126","1847473.35220429","21","6","71","69","41.73665966521062","-87.66415664739907","POINT (41.73665966521062 -87.66415664739907)",,,,
"2015-06-09T00:00:00.000","Completed","2015-07-15T00:00:00.000","15-02585551","Abandoned Vehicle Complaint","N654167","Chevrolet","Gray","FVI - Outcome","Need Vehicle Tow Report","10","1548 W 94TH ST","60620",,,"21","22","73","69","41.72314908660454","-87.66232400466814","POINT (41.72314908660454 -87.66232400466814)",,,,
"2016-04-26T00:00:00.000","Completed","2016-06-15T00:00:00.000","16-02846906","Abandoned Vehicle Complaint","H681152","Mercury","Brown",,,"9","1528 W 85TH ST","60620","1167513.45008577","1848362.42769125","21","6","71","69","41.73956242546433","-87.66180314290919","POINT (41.73956242546433 -87.66180314290919)",,,,
"2016-02-20T00:00:00.000","Completed","2016-04-29T00:00:00.000","16-01044306","Abandoned Vehicle Complaint","Y730469","Chrysler","Tan","FVI - Outcome","Need Vehicle Tow Report","31","8431 S MARSHFIELD AVE","60620","1166809.51448714","1848798.90927174","21","6","71","69","41.74029900237282","-87.66425076776909","POINT (41.74029900237282 -87.66425076776909)",,,,
"2015-07-23T00:00:00.000","Completed","2015-08-05T00:00:00.000","15-03590704","Abandoned Vehicle Complaint","N916389","Chevrolet","Gray","Place 7 Day Sticker","Follow on Activity was created","10","8715 S MARSHFIELD AVE","60620",,,"21","22","71","69","41.73527597629932","-87.66411886999408","POINT (41.73527597629932 -87.66411886999408)",,,,
"2012-05-24T00:00:00.000","Completed - Dup","2012-06-11T00:00:00.000","12-00976149","Abandoned Vehicle Complaint","668N889","Ford","Gray","FVI - Outcome","Create Work Order","30","1545 W 83RD ST","60620","1167384.50986902","1849686.10352905","21","6","71","69","41.74297669731453","-87.66260319453282","POINT (41.74297669731453 -87.66260319453282)",,,,
"2017-09-14T00:00:00.000","Completed","2017-10-02T00:00:00.000","17-06137442","Abandoned Vehicle Complaint","E64 0301","Nissan","Silver","FVI - Outcome","Vehicle was moved from original address requested","10","8944 S JUSTINE ST","60620","1167569.68179823","1845398.74010383","21","22","73","69","41.7308145659097","-87.6618501981347","POINT (41.7308145659097 -87.6618501981347)",,,,
"2017-07-25T00:00:00.000","Completed","2017-08-04T00:00:00.000","17-04901763","Abandoned Vehicle Complaint","Q516163","Pontiac","Tan","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","20","1546 W 95TH ST","60643","1167555.68101798","1841720.85470699","21","22","73","69","41.721331929579215","-87.66216790091899","POINT (41.721331929579215 -87.66216790091899)",,,,
"2016-02-22T00:00:00.000","Completed","2016-04-15T00:00:00.000","16-01076898","Abandoned Vehicle Complaint","740 1128","Mercury","White","FVI - Outcome","Vehicle was moved from original address requested","24","1539 W 82ND ST","60620","1167396.06807928","1850351.01493114","21","6","71","69","41.74479890122475","-87.66239712511063","POINT (41.74479890122475 -87.66239712511063)",,,,
"2019-02-02T00:00:00.000","Completed","2019-02-14T00:00:00.000","19-00012226","Abandoned Vehicle Complaint","NONE","Chevrolet","White","Initial Inspection","Vehicle was moved from original address requested","7","8937 S MARSHFIELD AVE","60620","1166909.20998034","1845357.01998992","21","22","73","69","41.73090590559153","-87.66398889505663","POINT (41.73090590559153 -87.66398889505663)",,,,
